source_ip,destination_ip,protocol,bytes_sent,bytes_received,timestamp
201.176.159.30/19,177.34.1.235/9,L2TP,1000,14940,1728259200000
238.236.178.189/10,228.173.13.237/24,UDP,4840,4623,1728259200000
249.231.217.65/31,247.234.14.242/29,DHCP,9842,11198,1728259200000
159.200.173.107/24,240.150.44.153/18,EIGRP,11238,3258,1728259200000
112.144.5.189/7,216.27.196.103/5,SMB,12785,14611,1728259200000
83.108.130.59/5,85.237.133.11/4,SCTP,13437,5995,1728259200000
225.154.119.245/28,210.41.33.53/21,BGP,13807,13543,1728259200000
104.182.235.35/15,42.69.238.6/5,ICMP,603,12567,1728259200000
193.111.32.9/24,212.187.229.133/7,PPTP,6801,10801,1728259200000
201.192.39.183/5,134.2.63.45/28,RTP,10665,9077,1728259200000
148.65.29.29/14,110.47.78.175/9,PPTP,9946,2590,1728259200000
215.149.119.234/14,39.25.48.154/17,NFS,6804,13447,1728259200000
164.26.85.81/16,204.1.0.239/13,CDP,3937,4476,1728259200000
146.94.98.231/2,81.22.249.235/27,MPLS,1223,675,1728259200000
82.111.39.240/12,227.6.35.174/25,PIM,195,10020,1728259200000
95.38.176.172/25,113.54.184.74/24,RSVP,5122,9605,1728259200000
89.19.96.212/28,163.168.178.234/24,SSH,10428,10195,1728259200000
101.99.166.96/15,5.87.126.143/7,VTP,6515,10807,1728259200000
141.216.133.15/3,40.226.183.66/2,HTTP,2354,8528,1728259200000
165.129.38.241/16,229.178.79.39/24,OSPF,9734,13784,1728259200000
107.109.73.143/31,41.176.127.229/28,RIP,681,7788,1728259200000
36.18.82.133/29,111.228.17.10/15,RIP,10638,12445,1728259200000
69.77.28.119/17,73.27.198.64/18,AH,4289,13972,1728259200000
181.245.79.109/25,62.56.214.190/31,DCCP,7376,10911,1728259200000
220.132.31.208/26,108.167.34.201/11,DNS,6943,652,1728259200000
108.217.22.247/29,127.193.185.182/16,IGMP,5773,4618,1728259200000
137.230.132.155/26,106.132.141.39/12,GRE,11557,3356,1728259200000
181.87.110.122/12,179.207.106.43/27,SMB,11841,4373,1728259200000
239.201.254.54/19,202.61.63.28/11,LDP,12033,5622,1728259200000
7.40.77.181/13,85.233.90.136/31,RSVP,14870,6236,1728259200000
109.130.25.66/7,72.2.210.109/23,LDAP,11413,13624,1728259200000
213.8.125.80/2,118.113.97.42/11,LLDP,13797,1836,1728259200000
36.214.67.55/18,141.22.156.111/13,RTSP,7507,9936,1728259200000
53.160.23.68/8,140.91.91.5/14,GRE,9951,11169,1728259200000
95.162.194.128/20,100.25.146.42/11,LDAP,2261,838,1728259200000
114.228.216.199/21,158.36.192.165/6,FTP,11753,3508,1728259200000
68.237.71.95/19,254.199.70.62/3,MPLS,2696,2087,1728259200000
131.201.134.3/24,236.26.100.190/11,OSPF,13703,11387,1728259200000
100.44.223.63/19,32.141.4.183/17,DNS,7400,151,1728259200000
242.199.0.1/9,194.161.118.251/25,LDAP,3448,8043,1728259200000
198.44.203.172/14,205.60.246.101/6,ARP,12492,1280,1728259200000
137.198.157.94/7,16.44.182.17/8,GTP,7800,6712,1728259200000
174.57.73.114/25,104.224.26.1/12,HDLC,12975,10260,1728259200000
170.80.25.114/6,17.231.178.240/28,VTP,11183,3132,1728259200000
167.222.34.82/3,74.51.27.21/23,IGMP,10035,6687,1728259200000
200.220.18.239/17,172.8.27.222/27,DNS,3907,13543,1728259200000
172.233.128.237/23,134.224.212.1/9,NFS,14066,3306,1728259200000
237.202.100.121/15,20.69.90.251/23,PIM,7624,11711,1728259200000
117.244.153.41/5,108.136.209.151/11,POP3,11669,0,1728259200000
23.161.188.151/24,58.151.171.219/29,HDLC,8146,13071,1728259200000
169.191.94.212/23,210.163.60.151/25,ICMP,11276,10948,1728259200000
190.193.132.198/21,114.89.139.76/14,VTP,4284,971,1728259200000
24.33.152.253/3,249.237.53.191/5,NDP,9672,14978,1728259200000
181.97.118.29/14,84.165.153.44/17,HTTP,4245,12096,1728259200000
88.78.27.225/12,142.102.101.145/27,VTP,8639,279,1728259200000
187.165.71.139/12,241.255.132.178/4,HSRP,4611,11328,1728259200000
234.198.167.196/3,219.189.163.189/1,STP,6187,13018,1728259200000
177.78.178.164/9,233.75.250.83/8,PPP,13350,2937,1728259200000
170.63.10.217/17,133.77.9.203/2,MPLS,10938,6395,1728259200000
84.113.235.39/25,212.111.186.70/8,EIGRP,11561,8690,1728259200000
46.177.142.57/6,134.98.10.206/23,BGP,13178,760,1728259200000
41.8.141.25/10,7.34.40.120/7,CDP,13371,5348,1728259200000
44.118.216.121/12,171.62.221.55/23,IP-in-IP,1539,846,1728259200000
146.157.225.65/12,123.138.234.187/7,PIM,7998,7775,1728259200000
207.24.111.233/6,83.176.106.240/11,IGMP,5099,4324,1728259200000
78.171.176.52/18,183.240.100.203/10,IGMP,9783,14877,1728259200000
148.133.92.77/15,117.227.126.155/28,RIP,3255,1551,1728259200000
47.123.222.40/27,24.153.119.90/30,AH,4700,4516,1728259200000
86.169.74.175/8,147.121.174.35/11,DCCP,10759,4687,1728259200000
99.168.209.220/10,186.90.98.161/26,L2TP,13835,12890,1728259200000
242.146.138.115/20,10.8.189.207/29,TFTP,1760,13327,1728259200000
54.216.27.227/12,191.203.227.201/19,VRRP,9635,2815,1728259200000
88.161.85.35/22,242.232.104.82/18,HSRP,11202,14965,1728259200000
219.31.17.32/21,24.118.251.153/4,SIP,5532,7181,1728259200000
146.157.17.228/29,190.19.56.195/8,LLDP,9341,1099,1728259200000
157.201.108.93/29,149.10.37.219/13,OSPF,12519,9914,1728259200000
36.104.21.197/8,71.8.178.191/17,DHCP,10280,13956,1728259200000
92.66.61.246/21,243.69.166.89/12,HDLC,203,906,1728259200000
67.132.102.240/9,42.236.180.58/29,DHCP,1075,6199,1728259200000
237.191.193.146/10,18.159.210.119/15,HTTPS,4712,8210,1728259200000
249.232.84.244/14,68.145.244.238/11,OSPF,7612,14698,1728259200000
124.204.18.13/22,132.223.46.105/24,LDP,7412,6445,1728259200000
102.92.240.123/16,92.187.61.198/21,L2TP,12155,3457,1728259200000
31.13.200.170/1,1.21.0.77/25,HDLC,9639,6910,1728259200000
213.79.178.55/13,171.66.237.135/4,SSH,1335,11344,1728259200000
168.144.149.57/18,136.176.202.94/23,AH,4284,5657,1728259200000
215.66.153.249/29,26.67.144.205/24,LDAP,7543,603,1728259200000
24.95.157.236/4,92.179.145.242/14,STP,6819,6394,1728259200000
120.197.124.13/22,74.87.234.97/29,RDP,8398,3957,1728259200000
254.181.152.157/6,25.67.243.37/4,RSVP,3678,8822,1728259200000
21.190.205.221/25,56.246.126.134/2,DCCP,12568,12307,1728259200000
176.158.237.147/4,196.16.79.212/23,HTTP,4397,1706,1728259200000
22.214.246.200/27,161.29.129.71/25,ESP,5278,13126,1728259200000
110.1.216.112/16,105.127.24.225/16,RDP,1259,5888,1728259200000
79.53.219.90/11,198.176.229.215/24,CIFS,9541,12497,1728259200000
72.177.179.169/16,196.82.6.177/6,SNMP,3633,8359,1728259200000
103.201.59.123/19,75.160.129.203/25,IMAP,7017,4261,1728259200000
49.195.219.1/16,221.39.244.247/18,SIP,13552,1,1728259200000
84.73.114.128/1,124.164.177.188/23,IGMP,4592,6058,1728259200000
94.179.176.177/12,178.46.240.63/2,SMB,3774,13973,1728259200000
123.55.222.86/29,213.250.59.25/26,CIFS,719,6191,1728259200000
79.247.12.152/12,154.87.93.193/8,VRRP,4232,11680,1728259200000
22.13.39.169/20,163.166.158.145/1,SMTP,2207,11547,1728259200000
37.242.250.115/3,205.197.35.195/15,SCTP,13737,8416,1728259200000
137.127.117.69/8,56.158.88.66/9,BGP,2529,8304,1728259200000
182.228.114.141/15,7.115.50.181/11,SCTP,13655,4216,1728259200000
237.80.56.59/28,185.218.50.67/3,ICMP,9163,3765,1728259200000
82.153.153.162/8,149.38.160.65/18,TFTP,5757,8806,1728259200000
240.148.38.51/6,153.42.72.152/18,OSPF,3703,12254,1728259200000
41.240.194.152/7,73.151.98.125/7,FTP,3304,2677,1728259200000
2.46.123.247/7,139.230.230.173/15,Telnet,6515,8950,1728259200000
248.225.254.1/2,183.219.88.241/6,VRRP,1803,5209,1728259200000
133.236.92.247/8,95.220.245.121/28,ICMP,868,3408,1728259200000
212.72.203.131/26,49.138.222.57/27,NDP,3046,5950,1728259200000
32.19.124.124/9,42.38.120.83/14,RSVP,4318,8145,1728259200000
8.76.196.91/28,111.253.9.199/21,LLDP,10741,10457,1728259200000
85.129.204.186/2,198.60.51.68/31,IS-IS,2248,7528,1728259200000
63.8.47.194/31,240.66.34.195/17,RSVP,14646,8696,1728259200000
64.104.162.83/10,192.5.125.69/3,LDAP,13400,12017,1728259200000
26.236.155.79/6,229.102.68.175/19,LDP,4109,4632,1728259200000
37.118.120.240/13,37.5.94.195/6,ESP,1429,2191,1728259200000
16.234.139.24/11,201.142.175.223/2,PPTP,2401,13248,1728259200000
237.244.13.230/6,31.224.56.246/20,TCP,4361,8013,1728259200000
51.126.43.174/26,100.14.210.211/25,OSPF,8096,409,1728259200000
199.69.52.24/19,3.44.61.135/27,HTTPS,8470,68,1728259200000
67.183.73.211/28,28.217.194.81/28,CDP,13696,4583,1728259200000
32.205.137.130/7,187.215.254.55/28,IGMP,3524,10609,1728259200000
38.98.127.242/3,183.233.15.30/24,GTP,12296,5836,1728259200000
56.162.235.11/8,41.124.178.226/4,HDLC,1231,4667,1728259200000
163.14.56.62/28,221.129.243.136/12,HDLC,12665,2755,1728259200000
168.233.16.231/15,94.233.121.59/22,FTP,1382,12234,1728259200000
99.6.131.187/8,70.234.222.16/2,PPTP,6948,14933,1728259200000
197.5.254.215/1,36.16.233.145/17,DNS,13752,9285,1728259200000
95.137.6.69/25,86.161.215.64/20,RTSP,11299,4906,1728259200000
166.170.36.40/2,115.211.88.5/13,DCCP,10674,9937,1728259200000
7.128.37.203/4,234.9.123.254/10,NDP,13306,6607,1728259200000
16.37.222.41/5,186.105.46.207/23,LDAP,13879,4732,1728259200000
23.83.45.159/5,49.210.128.15/23,RSVP,8004,1346,1728259200000
30.12.77.248/18,130.155.137.213/21,CIFS,9303,14830,1728259200000
22.50.246.163/31,18.177.14.227/28,BGP,9813,12612,1728259200000
213.167.32.199/26,68.59.93.114/21,TFTP,7338,14379,1728259200000
189.19.84.200/18,214.243.18.192/15,PPP,13,12323,1728259200000
187.3.161.150/28,170.138.41.184/2,LDAP,14260,3023,1728259200000
47.175.102.139/12,75.238.6.149/31,HTTP,10898,7332,1728259200000
161.187.243.175/8,230.119.35.76/20,RTSP,9833,5899,1728259200000
111.42.216.26/16,132.51.171.123/21,MPLS,1755,11773,1728259200000
136.222.7.230/4,229.167.144.163/13,UDP,5734,1868,1728259200000
35.238.212.84/17,104.131.8.103/30,DNS,4791,4246,1728259200000
0.114.231.169/12,50.140.79.61/10,CDP,9958,814,1728259200000
192.139.78.214/25,57.67.161.120/5,RIP,2341,7311,1728259200000
134.213.66.23/3,45.87.21.203/4,OSPF,5189,13875,1728259200000
85.238.171.119/10,33.198.221.74/18,RTP,14974,4467,1728259200000
184.66.111.253/20,16.162.22.173/12,UDP,13880,14247,1728259200000
212.166.44.176/31,246.26.29.15/26,DNS,218,3439,1728259200000
174.23.67.206/13,249.191.86.76/11,RSVP,11556,3511,1728259200000
18.197.106.50/27,201.150.227.93/18,HTTP,5891,11839,1728259200000
241.248.51.148/2,63.97.86.32/17,SNMP,8563,12213,1728259200000
148.182.109.141/7,7.217.207.218/31,IGMP,5500,11763,1728259200000
14.232.23.189/6,182.253.89.66/11,Telnet,6211,4255,1728259200000
12.88.56.222/18,108.251.190.43/19,LDP,554,273,1728259200000
227.116.26.63/31,168.48.142.32/11,NFS,96,13283,1728259200000
0.88.185.184/10,140.145.159.69/25,ARP,10559,6597,1728259200000
75.242.165.108/24,69.123.209.188/31,HSRP,816,2949,1728259200000
213.139.205.32/27,18.31.132.89/29,CIFS,6569,13884,1728259200000
142.128.134.198/29,162.193.192.84/4,IS-IS,3988,9295,1728259200000
228.109.43.94/12,68.41.230.209/7,VTP,2095,4045,1728259200000
236.141.255.181/14,36.242.40.30/20,VTP,3116,4006,1728259200000
82.205.5.5/10,127.190.7.156/9,VTP,367,7942,1728259200000
218.66.56.219/21,155.215.204.64/10,FTP,6263,10887,1728259200000
7.65.67.163/8,121.223.7.38/29,IS-IS,11829,10061,1728259200000
0.76.77.176/21,95.224.204.124/5,FTP,4667,4279,1728259200000
11.209.180.231/15,73.22.207.98/27,SCTP,13815,3945,1728259200000
201.239.146.78/8,139.100.215.88/22,POP3,1787,10191,1728259200000
178.114.201.96/16,112.234.182.6/8,SCTP,10804,6741,1728259200000
217.102.179.10/7,110.166.95.166/2,HTTPS,1105,13306,1728259200000
212.17.99.244/25,96.98.98.89/31,HTTPS,5506,10196,1728259200000
75.252.185.251/1,8.12.180.130/29,RSVP,8650,12833,1728259200000
113.53.88.198/25,250.180.211.187/3,BGP,11258,211,1728259200000
31.93.133.16/30,140.80.151.171/13,CIFS,3117,5509,1728259200000
134.62.193.151/30,246.204.57.61/7,NDP,11258,8370,1728259200000
176.221.253.138/14,87.113.153.33/9,SMTP,4200,169,1728259200000
5.212.100.180/17,67.70.104.152/11,GTP,127,7229,1728259200000
26.76.21.155/23,71.89.125.222/26,ESP,7500,14876,1728259200000
47.151.243.244/3,88.217.102.152/24,IGMP,5625,14396,1728259200000
121.98.111.127/29,255.144.3.116/28,LDP,5278,3320,1728259200000
191.86.65.229/1,93.73.216.254/1,HTTPS,5090,7977,1728259200000
200.54.75.66/7,134.80.214.139/17,RTP,3310,13009,1728259200000
110.128.59.128/17,0.212.22.62/13,PPP,2261,4729,1728259200000
232.119.145.21/26,14.85.208.215/20,LDAP,4102,2303,1728259200000
16.230.173.117/26,155.255.154.238/23,HTTP,10203,5532,1728259200000
225.249.143.23/22,139.240.227.68/3,IS-IS,6240,6921,1728259200000
158.155.104.114/12,160.90.175.178/28,LDAP,11829,2988,1728259200000
241.160.80.29/24,223.167.7.23/5,SNMP,1287,849,1728259200000
124.2.232.140/18,84.89.42.56/27,HTTP,12094,13194,1728259200000
194.49.90.153/28,150.197.118.234/31,IGMP,2425,3483,1728259200000
154.177.109.219/30,30.119.220.109/22,ESP,14986,7095,1728259200000
119.110.23.34/24,183.112.50.153/14,SCTP,13857,7730,1728259200000
188.123.57.17/29,70.241.195.134/3,DNS,6627,6838,1728259200000
58.41.37.164/30,43.24.242.30/11,RIP,12252,4761,1728259200000
26.135.123.178/16,119.228.54.96/10,Telnet,6594,2916,1728259200000
252.12.80.172/25,141.44.248.135/26,ARP,7979,11228,1728259200000
132.178.45.160/16,121.181.129.150/1,SNMP,14864,4496,1728259200000
176.219.234.28/25,119.10.75.77/1,HDLC,8235,12530,1728259200000
89.34.163.134/27,225.250.99.8/9,RTP,1557,7081,1728259200000
238.15.72.132/15,59.235.180.143/17,HSRP,6914,8924,1728259200000
137.29.48.137/2,17.133.229.8/3,OSPF,7192,1445,1728259200000
157.20.145.175/21,172.66.16.184/24,RDP,959,7663,1728259200000
125.62.162.93/22,51.87.92.172/27,LLDP,8607,1971,1728259200000
158.102.195.233/26,92.58.195.142/18,RTP,4191,9020,1728259200000
252.13.210.105/11,217.26.185.225/29,POP3,13630,3816,1728259200000
95.1.103.72/25,245.34.146.9/24,SCTP,13188,8211,1728259200000
195.162.47.98/13,47.252.148.114/20,ESP,14466,419,1728259200000
112.161.23.143/1,175.142.20.73/26,HSRP,8438,7789,1728259200000
186.110.182.181/11,111.210.19.142/31,ESP,13690,7561,1728259200000
167.157.72.216/15,225.213.128.221/18,HTTPS,10342,12906,1728259200000
211.148.205.49/13,247.106.126.47/27,UDP,3305,3516,1728259200000
65.247.193.110/20,196.253.34.153/5,NDP,6179,11273,1728259200000
140.200.120.15/20,122.62.231.133/16,CDP,9081,14046,1728259200000
181.24.72.57/16,186.138.228.179/4,SNMP,2811,492,1728259200000
118.29.119.57/8,229.234.250.239/18,SNMP,2366,13568,1728259200000
191.52.11.40/27,69.205.168.212/10,TCP,815,11932,1728259200000
155.169.44.2/3,204.116.168.6/15,SMTP,3328,8790,1728259200000
110.179.63.225/1,119.5.13.206/21,VRRP,11462,1059,1728259200000
55.199.40.104/2,67.234.187.29/21,ICMP,6058,6520,1728259200000
2.133.128.18/5,194.213.66.111/22,Telnet,3980,5444,1728259200000
247.75.128.136/9,13.214.85.152/7,LLDP,13008,9726,1728259200000
133.126.195.171/12,254.207.22.2/14,RTP,7446,4501,1728259200000
233.105.159.200/26,27.64.147.98/17,ICMP,4816,1198,1728259200000
97.25.23.112/6,189.215.219.58/5,ICMP,13813,14269,1728259200000
145.193.181.249/26,66.251.144.9/4,HSRP,5970,9174,1728259200000
76.33.29.198/8,54.97.224.195/17,L2TP,5598,12662,1728259200000
37.49.138.139/18,234.133.174.39/14,LDP,1782,6693,1728259200000
82.248.144.249/15,157.79.36.249/19,ESP,1862,916,1728259200000
213.158.197.190/7,193.3.78.108/22,Telnet,14560,5312,1728259200000
111.110.118.26/9,57.194.24.163/24,L2TP,8331,12121,1728259200000
184.212.16.156/3,214.140.115.38/31,VTP,3210,6467,1728259200000
72.213.8.1/31,251.217.165.251/18,HTTP,2574,6045,1728259200000
55.125.217.41/24,140.85.84.234/13,IMAP,3708,5896,1728259200000
157.0.253.43/11,136.229.183.246/25,SSH,12054,9064,1728259200000
35.250.76.125/3,178.205.205.101/21,Telnet,1969,11238,1728259200000
69.111.167.195/13,60.194.80.72/11,PPTP,14050,1461,1728259200000
180.148.65.90/18,96.86.141.56/23,TFTP,4558,1588,1728259200000
66.144.125.120/25,207.173.154.4/8,DNS,3821,6109,1728259200000
210.248.98.112/19,113.29.33.242/16,POP3,51,1959,1728259200000
215.140.126.167/8,134.155.236.112/12,SMB,11541,6603,1728259200000
103.141.94.218/24,62.135.252.130/12,CDP,2470,14365,1728259200000
255.94.45.106/2,230.149.148.123/14,HTTPS,12300,2631,1728259200000
250.31.172.212/16,160.45.182.89/29,PPTP,2175,446,1728259200000
73.8.106.90/10,7.80.234.180/31,SCTP,6487,6413,1728259200000
219.74.12.84/25,135.202.55.171/20,TCP,6968,9002,1728259200000
99.40.163.182/24,56.199.4.116/23,SIP,7639,10896,1728259200000
72.254.213.16/1,123.78.243.228/19,LDP,4049,12044,1728259200000
76.144.58.50/9,120.34.100.61/28,LDAP,4984,8474,1728259200000
250.114.238.185/2,70.1.32.210/20,LDP,13074,156,1728259200000
38.214.166.158/27,225.199.170.172/26,DHCP,13806,9560,1728259200000
75.184.22.132/17,119.185.112.51/26,RTSP,9164,14973,1728259200000
100.32.33.93/12,154.227.97.11/10,HTTP,5224,5250,1728259200000
23.179.201.254/7,108.189.48.181/20,CDP,12584,2479,1728259200000
47.139.20.32/28,255.93.89.35/26,VRRP,1825,3756,1728259200000
252.238.57.247/2,187.15.241.2/14,HTTPS,1312,4401,1728259200000
164.130.197.252/30,176.77.245.180/20,PIM,8554,217,1728259200000
53.139.107.73/20,4.18.245.74/23,VTP,11820,3891,1728259200000
140.41.79.38/30,132.254.111.221/3,UDP,12588,6468,1728259200000
107.87.217.123/25,19.125.244.205/19,BGP,7674,6606,1728259200000
9.17.46.173/23,154.3.100.174/28,LLDP,11245,1309,1728259200000
66.136.196.219/16,254.81.137.217/23,HTTPS,4337,13572,1728259200000
138.115.66.13/8,100.76.150.64/12,AH,13563,5655,1728259200000
91.226.206.83/31,163.162.21.47/3,IGMP,10969,5855,1728259200000
86.229.102.83/2,175.203.151.201/23,NDP,10877,11559,1728259200000
78.200.34.139/20,48.201.232.67/6,LDP,9950,1318,1728259200000
60.196.227.134/14,10.242.225.68/7,IP-in-IP,14597,3581,1728259200000
125.33.62.211/26,151.176.19.132/2,PPP,7837,3138,1728259200000
222.180.57.30/21,55.58.195.143/1,POP3,5089,2496,1728259200000
96.40.139.84/31,2.105.29.16/6,AH,12149,6787,1728259200000
101.41.223.133/19,103.213.147.233/6,NFS,9314,4821,1728259200000
36.65.91.34/29,103.7.31.253/15,Telnet,11192,1093,1728259200000
208.221.28.97/6,210.38.6.38/1,DNS,6250,5940,1728259200000
152.2.244.96/6,84.184.244.166/15,SNMP,5803,9913,1728259200000
216.114.145.106/20,234.18.155.95/16,OSPF,3603,4505,1728259200000
78.148.115.125/12,105.199.250.143/18,GTP,2422,13219,1728259200000
34.166.105.57/4,161.42.213.171/4,SMTP,1735,12377,1728259200000
7.208.51.179/31,252.49.1.53/21,NFS,12240,547,1728259200000
250.231.209.156/22,49.54.27.243/28,STP,8256,4949,1728259200000
130.124.7.183/4,107.38.236.207/13,BGP,5489,3426,1728259200000
207.8.66.107/29,134.61.186.205/4,HDLC,9489,2257,1728259200000
132.87.6.183/3,141.8.154.93/3,PIM,7212,13604,1728259200000
51.236.178.155/13,175.132.15.128/15,UDP,7245,14034,1728259200000
1.159.97.115/17,219.92.234.123/9,ESP,9342,11762,1728259200000
158.189.74.43/20,105.212.219.244/15,RDP,6350,11674,1728259200000
76.235.180.109/8,216.5.247.225/16,VTP,12438,5206,1728259200000
186.247.181.160/8,244.56.231.232/13,IS-IS,6360,10657,1728259200000
180.224.103.90/29,117.170.228.44/28,UDP,8093,12077,1728259200000
199.133.122.90/7,242.109.17.242/29,NFS,13726,5803,1728259200000
39.79.16.86/8,241.240.238.136/11,CIFS,13920,3227,1728259200000
34.31.96.113/18,32.158.177.233/7,RDP,10966,1398,1728259200000
166.132.252.42/8,75.108.222.251/19,HTTPS,14731,1940,1728259200000
129.0.199.149/22,183.113.217.245/7,Telnet,9121,12601,1728259200000
165.83.196.249/21,165.164.187.142/10,IS-IS,806,282,1728259200000
63.124.110.122/18,77.70.20.38/17,SMB,2754,4371,1728259200000
99.190.201.219/17,25.236.54.222/19,IS-IS,12798,7811,1728259200000
182.243.248.157/8,242.90.157.146/11,IP-in-IP,13539,14446,1728259200000
55.120.227.240/16,31.19.114.56/2,NFS,8600,14468,1728259200000
80.27.221.69/1,64.240.35.68/21,CIFS,13988,11708,1728259200000
57.92.123.67/7,218.171.73.238/12,VRRP,2870,8256,1728259200000
34.52.64.74/17,166.12.167.135/2,LLDP,12541,10388,1728259200000
114.47.22.16/31,100.31.161.129/3,ICMP,5589,10324,1728259200000
82.115.205.170/24,74.126.79.120/5,STP,7077,2006,1728259200000
140.184.253.151/21,88.63.103.235/26,STP,2556,6126,1728259200000
156.233.195.168/13,74.75.206.198/20,CIFS,9382,10200,1728259200000
131.76.120.160/30,68.232.159.77/17,SIP,3268,7332,1728259200000
102.211.239.222/2,155.0.186.13/27,HTTPS,14288,2098,1728259200000
69.221.177.157/13,242.66.16.143/10,CIFS,5889,6232,1728259200000
230.42.32.94/6,242.220.79.254/24,RDP,6408,9151,1728259200000
49.4.11.33/8,142.134.24.2/15,VRRP,4529,6796,1728259200000
159.91.128.22/10,202.74.225.94/22,DNS,9675,14803,1728259200000
216.123.192.87/6,241.33.165.90/15,DNS,11806,8277,1728259200000
53.59.21.110/1,58.84.199.148/11,IP-in-IP,12467,2763,1728259200000
186.152.181.222/21,55.173.78.0/6,OSPF,8000,2551,1728259200000
1.137.72.228/20,213.99.49.186/6,SCTP,12086,9576,1728259200000
20.84.107.1/14,220.124.224.98/10,VRRP,10268,6261,1728259200000
4.135.187.238/18,32.213.92.212/9,BGP,13976,2070,1728259200000
48.199.15.41/16,211.232.21.94/8,EIGRP,9669,14439,1728259200000
205.33.44.107/23,248.2.60.195/11,POP3,8354,10216,1728259200000
101.136.220.150/6,217.150.179.177/27,IP-in-IP,11512,2535,1728259200000
50.85.232.166/25,136.181.50.59/25,BGP,10176,7219,1728259200000
83.83.92.62/14,204.244.124.21/31,SMTP,343,9699,1728259200000
173.99.50.61/26,198.183.205.155/18,RTSP,4643,7441,1728259200000
4.76.53.20/31,254.241.132.161/24,Telnet,5032,9739,1728259200000
109.96.245.9/5,119.128.217.22/22,ICMP,3408,10,1728259200000
27.151.80.133/21,164.108.31.61/14,TCP,176,9233,1728259200000
